user;time;x;y;display
38;388.67;-18.9;-26.7;Monitor
39;0.00;-25.2;-33.7;Oculus Rift
39;8.01;-25.2;-33.5;Oculus Rift
39;9.01;-25.2;-32.8;Oculus Rift
39;10.02;-25.2;-32.5;Oculus Rift
39;14.02;-25.2;-32.0;Oculus Rift
39;15.03;-25.2;-30.8;Oculus Rift
39;16.03;-25.2;-30.3;Oculus Rift
39;20.03;-25.4;-30.3;Oculus Rift
39;24.04;-25.2;-30.4;Oculus Rift
39;55.10;-25.2;-30.6;Oculus Rift
39;59.11;-25.3;-30.5;Oculus Rift
39;60.11;-25.2;-30.7;Oculus Rift
39;65.11;-25.1;-30.6;Oculus Rift
39;67.11;-25.0;-30.5;Oculus Rift
39;69.12;-25.0;-30.6;Oculus Rift
39;70.12;-24.8;-30.5;Oculus Rift
39;76.13;-25.1;-30.4;Oculus Rift
39;78.13;-25.3;-30.4;Oculus Rift
39;90.15;-25.6;-30.3;Oculus Rift
39;92.16;-25.7;-30.4;Oculus Rift
39;95.16;-25.7;-30.5;Oculus Rift
39;96.16;-25.6;-30.4;Oculus Rift
39;97.16;-25.2;-30.2;Oculus Rift
39;100.17;-25.1;-30.2;Oculus Rift
39;160.26;-25.0;-30.1;Oculus Rift
39;164.27;-24.9;-30.0;Oculus Rift
39;165.27;-24.3;-29.8;Oculus Rift
39;166.28;-24.0;-29.5;Oculus Rift
39;172.28;-22.6;-29.4;Oculus Rift
39;173.28;-22.1;-29.4;Oculus Rift
39;174.28;-22.0;-29.3;Oculus Rift
39;175.29;-20.8;-28.8;Oculus Rift
39;176.29;-19.6;-28.3;Oculus Rift
39;177.29;-18.4;-28.2;Oculus Rift
39;178.29;-17.6;-26.9;Oculus Rift
39;179.29;-17.7;-26.8;Oculus Rift
39;181.30;-17.1;-26.5;Oculus Rift
39;182.30;-16.8;-25.5;Oculus Rift
39;183.30;-16.5;-24.8;Oculus Rift
39;184.30;-15.9;-23.7;Oculus Rift
39;185.30;-14.3;-23.1;Oculus Rift
39;186.31;-13.6;-22.1;Oculus Rift
39;187.31;-13.1;-21.0;Oculus Rift
39;188.31;-11.9;-20.2;Oculus Rift
39;189.31;-11.6;-19.0;Oculus Rift
39;190.31;-11.5;-17.6;Oculus Rift
39;191.31;-11.5;-16.4;Oculus Rift
39;192.31;-11.9;-15.1;Oculus Rift
39;193.31;-13.0;-13.9;Oculus Rift
39;194.31;-13.3;-12.7;Oculus Rift
39;195.32;-13.6;-11.5;Oculus Rift
39;196.32;-13.4;-10.5;Oculus Rift
39;197.32;-13.7;-9.5;Oculus Rift
39;198.32;-13.6;-8.3;Oculus Rift
39;199.32;-13.2;-7.1;Oculus Rift
39;200.32;-13.5;-5.9;Oculus Rift
39;201.32;-13.5;-4.7;Oculus Rift
39;203.33;-13.8;-4.7;Oculus Rift
39;204.33;-13.5;-4.4;Oculus Rift
39;205.33;-13.5;-3.6;Oculus Rift
39;224.36;-13.6;-5.9;Oculus Rift
39;225.36;-13.6;-7.1;Oculus Rift
39;228.37;-13.7;-10.7;Oculus Rift
39;229.37;-13.7;-11.9;Oculus Rift
39;230.38;-13.8;-13.1;Oculus Rift
39;231.38;-13.8;-14.3;Oculus Rift
39;232.38;-12.6;-15.2;Oculus Rift
39;233.38;-11.4;-15.5;Oculus Rift
39;234.38;-10.9;-16.7;Oculus Rift
39;235.39;-10.3;-17.9;Oculus Rift
39;236.39;-10.3;-19.1;Oculus Rift
39;237.39;-10.3;-20.3;Oculus Rift
39;238.39;-10.3;-21.4;Oculus Rift
39;239.39;-10.1;-22.0;Oculus Rift
39;240.39;-9.4;-21.3;Oculus Rift
39;241.40;-8.8;-20.6;Oculus Rift
39;246.40;-9.0;-21.0;Oculus Rift
39;249.40;-9.2;-21.1;Oculus Rift
39;250.41;-9.5;-21.9;Oculus Rift
39;251.41;-10.1;-23.4;Oculus Rift
39;252.41;-9.0;-24.3;Oculus Rift
39;253.41;-9.8;-25.2;Oculus Rift
39;255.42;-10.4;-25.6;Oculus Rift
39;256.42;-11.6;-25.7;Oculus Rift
39;257.42;-12.8;-25.7;Oculus Rift
39;258.42;-13.9;-25.9;Oculus Rift
39;259.43;-14.8;-26.1;Oculus Rift
39;260.43;-15.0;-26.1;Oculus Rift
39;261.43;-15.1;-26.1;Oculus Rift
39;262.43;-14.5;-25.9;Oculus Rift
39;263.44;-15.0;-26.0;Oculus Rift
39;264.44;-15.4;-26.1;Oculus Rift
39;268.44;-15.2;-26.1;Oculus Rift
39;271.45;-15.3;-26.1;Oculus Rift
39;273.45;-15.8;-26.2;Oculus Rift
39;274.45;-16.5;-27.4;Oculus Rift
39;275.46;-17.7;-27.3;Oculus Rift
39;277.46;-18.2;-27.5;Oculus Rift
39;278.46;-18.9;-27.3;Oculus Rift
39;280.46;-19.4;-27.1;Oculus Rift
39;281.47;-20.3;-27.0;Oculus Rift
39;282.47;-20.8;-26.6;Oculus Rift
39;283.47;-20.7;-26.2;Oculus Rift
39;284.48;-20.7;-25.8;Oculus Rift
39;292.49;-20.7;-26.0;Oculus Rift
39;293.49;-20.6;-26.9;Oculus Rift
39;294.49;-20.5;-26.9;Oculus Rift
39;295.49;-19.8;-26.7;Oculus Rift
39;296.49;-19.1;-27.0;Oculus Rift
39;297.49;-19.1;-26.9;Oculus Rift
39;298.49;-19.0;-27.2;Oculus Rift
39;299.49;-17.6;-27.6;Oculus Rift
39;300.50;-17.2;-27.6;Oculus Rift
39;301.50;-16.8;-26.5;Oculus Rift
39;303.50;-16.8;-24.8;Oculus Rift
39;304.51;-16.5;-23.3;Oculus Rift
39;305.51;-16.0;-22.8;Oculus Rift
39;306.51;-14.8;-21.7;Oculus Rift
39;307.51;-14.7;-21.3;Oculus Rift
39;308.51;-14.5;-21.4;Oculus Rift
39;316.52;-14.4;-21.2;Oculus Rift
39;317.52;-13.3;-21.6;Oculus Rift
39;318.52;-13.0;-20.7;Oculus Rift
39;319.52;-12.5;-19.9;Oculus Rift
39;326.53;-12.7;-20.7;Oculus Rift
39;327.54;-13.5;-21.2;Oculus Rift
39;328.54;-13.5;-21.3;Oculus Rift
39;329.54;-14.2;-22.3;Oculus Rift
39;330.55;-15.2;-23.0;Oculus Rift
39;331.55;-15.9;-23.9;Oculus Rift
39;332.55;-16.0;-23.9;Oculus Rift
39;333.55;-16.2;-25.1;Oculus Rift
39;334.56;-16.4;-26.3;Oculus Rift
39;335.56;-17.0;-26.6;Oculus Rift
39;338.57;-16.8;-27.0;Oculus Rift
39;339.57;-17.6;-27.1;Oculus Rift
39;340.57;-17.9;-28.0;Oculus Rift
39;341.57;-19.2;-28.4;Oculus Rift
39;342.57;-19.9;-28.8;Oculus Rift
39;343.58;-20.3;-29.1;Oculus Rift
39;347.58;-21.5;-27.9;Oculus Rift
39;348.58;-22.0;-27.2;Oculus Rift
39;349.58;-23.0;-26.6;Oculus Rift
39;350.59;-24.1;-26.1;Oculus Rift
39;351.59;-24.7;-26.0;Oculus Rift
39;352.59;-25.0;-25.4;Oculus Rift
39;353.59;-25.3;-24.6;Oculus Rift
39;354.59;-25.8;-23.8;Oculus Rift
39;355.59;-26.9;-23.1;Oculus Rift
39;356.59;-26.6;-23.0;Oculus Rift
39;359.60;-26.8;-23.1;Oculus Rift
39;360.60;-27.8;-23.4;Oculus Rift
39;361.60;-27.6;-23.4;Oculus Rift
39;362.60;-27.5;-23.3;Oculus Rift
39;367.61;-27.3;-22.6;Oculus Rift
39;368.61;-26.8;-21.9;Oculus Rift
39;371.62;-25.9;-21.6;Oculus Rift
39;372.62;-25.0;-21.6;Oculus Rift
39;375.63;-24.6;-21.0;Oculus Rift
39;376.63;-24.3;-20.0;Oculus Rift
39;377.64;-24.0;-19.8;Oculus Rift
39;378.64;-22.7;-19.6;Oculus Rift
39;379.64;-21.9;-19.3;Oculus Rift
39;380.64;-21.3;-19.0;Oculus Rift
39;381.64;-20.5;-18.1;Oculus Rift
39;382.64;-20.7;-17.8;Oculus Rift
39;383.65;-20.8;-17.9;Oculus Rift
39;401.68;-20.9;-18.0;Oculus Rift
39;409.70;-20.6;-17.7;Oculus Rift
39;419.72;-20.5;-17.6;Oculus Rift
39;448.78;-20.5;-17.8;Oculus Rift
39;449.78;-20.7;-19.0;Oculus Rift
39;450.78;-20.8;-19.9;Oculus Rift
39;451.78;-20.9;-20.3;Oculus Rift
39;452.78;-20.9;-20.7;Oculus Rift
39;453.78;-20.6;-21.9;Oculus Rift
39;454.79;-21.0;-22.7;Oculus Rift
39;455.79;-20.8;-23.9;Oculus Rift
39;456.79;-21.1;-25.1;Oculus Rift
39;457.79;-21.2;-26.3;Oculus Rift
39;458.79;-21.4;-25.8;Oculus Rift
39;459.79;-21.4;-25.7;Oculus Rift
39;460.80;-21.2;-26.1;Oculus Rift
39;461.80;-20.6;-26.4;Oculus Rift
39;462.80;-19.3;-26.7;Oculus Rift
39;463.80;-18.9;-26.7;Oculus Rift
39;464.80;-19.3;-26.6;Oculus Rift
39;467.81;-19.6;-26.6;Oculus Rift
39;468.81;-19.8;-26.6;Oculus Rift
40;0.00;-25.2;-33.7;Monitor
40;27.25;-25.2;-33.4;Monitor
40;28.26;-25.3;-32.2;Monitor
40;29.28;-25.4;-31.6;Monitor
40;30.28;-25.4;-31.8;Monitor
40;31.28;-25.4;-31.2;Monitor
40;32.29;-25.4;-30.7;Monitor
40;40.35;-25.4;-30.3;Monitor
40;42.39;-25.3;-30.4;Monitor
40;43.41;-24.1;-30.8;Monitor
40;44.42;-24.1;-30.5;Monitor
40;45.42;-24.1;-30.3;Monitor
40;46.44;-24.1;-30.2;Monitor
40;48.45;-24.0;-29.8;Monitor
40;49.47;-23.8;-29.5;Monitor
40;50.49;-23.1;-29.3;Monitor
40;53.52;-22.7;-29.1;Monitor
40;57.54;-22.3;-29.1;Monitor
40;66.64;-21.6;-29.1;Monitor
40;67.65;-20.7;-28.9;Monitor
40;68.66;-19.9;-28.7;Monitor
40;69.66;-19.0;-28.4;Monitor
40;70.68;-18.1;-28.1;Monitor
40;71.68;-17.6;-27.3;Monitor
40;72.70;-17.3;-27.0;Monitor
40;73.72;-16.5;-26.3;Monitor
40;75.75;-16.2;-25.6;Monitor
40;78.77;-16.2;-24.6;Monitor
40;79.79;-16.0;-24.0;Monitor
40;80.79;-15.8;-23.9;Monitor
40;82.80;-15.7;-23.9;Monitor
40;93.94;-15.7;-23.8;Monitor
40;94.96;-15.6;-23.2;Monitor
40;104.04;-15.2;-23.6;Monitor
40;117.20;-14.8;-23.5;Monitor
40;118.22;-14.0;-22.6;Monitor
40;119.23;-13.4;-21.7;Monitor
40;120.24;-13.0;-20.6;Monitor
40;121.25;-12.9;-19.3;Monitor
40;122.26;-13.0;-18.0;Monitor
40;123.27;-12.8;-17.1;Monitor
40;124.27;-12.6;-16.5;Monitor
40;125.29;-12.6;-16.6;Monitor
40;136.35;-12.7;-17.1;Monitor
40;137.36;-12.8;-17.3;Monitor
40;142.38;-12.9;-17.5;Monitor
40;151.46;-12.8;-17.7;Monitor
40;152.47;-12.8;-17.8;Monitor
40;154.49;-13.3;-18.1;Monitor
40;157.53;-13.3;-17.4;Monitor
40;158.54;-13.0;-16.6;Monitor
40;159.55;-13.0;-15.5;Monitor
40;160.56;-13.2;-14.3;Monitor
40;161.58;-13.2;-13.1;Monitor
40;162.59;-13.2;-11.9;Monitor
40;163.60;-13.2;-10.7;Monitor
40;164.61;-13.7;-9.9;Monitor
40;165.63;-13.6;-8.7;Monitor
40;166.63;-13.5;-7.5;Monitor
40;167.64;-13.3;-6.3;Monitor
40;168.65;-13.4;-5.0;Monitor
40;169.67;-13.4;-4.1;Monitor
40;174.70;-13.2;-3.6;Monitor
40;187.88;-13.0;-4.1;Monitor
40;194.93;-13.3;-4.9;Monitor
40;195.96;-13.0;-5.4;Monitor
40;196.96;-13.0;-6.6;Monitor
40;197.97;-13.3;-7.8;Monitor
40;198.98;-13.6;-9.1;Monitor
40;200.01;-13.7;-10.3;Monitor
40;201.02;-13.6;-11.6;Monitor
40;202.03;-13.4;-12.7;Monitor
40;203.04;-13.2;-13.9;Monitor
40;204.06;-13.3;-14.7;Monitor
40;205.06;-13.1;-15.9;Monitor
40;206.07;-12.9;-17.1;Monitor
40;207.08;-12.7;-18.2;Monitor
40;208.09;-12.8;-19.4;Monitor
40;209.09;-13.3;-20.5;Monitor
40;210.11;-14.2;-21.3;Monitor
40;211.12;-14.6;-21.8;Monitor
40;213.13;-15.4;-22.8;Monitor
40;214.14;-16.3;-23.8;Monitor
40;215.15;-16.6;-25.0;Monitor
40;216.16;-16.8;-26.0;Monitor
40;217.18;-17.5;-26.8;Monitor
40;218.19;-18.3;-27.4;Monitor
40;219.20;-19.6;-27.8;Monitor
40;220.20;-20.7;-27.9;Monitor
40;221.21;-20.8;-27.8;Monitor
40;222.23;-21.4;-27.6;Monitor
40;223.24;-22.3;-26.6;Monitor
40;224.25;-23.3;-25.8;Monitor
40;225.27;-23.6;-25.5;Monitor
40;227.29;-24.4;-24.5;Monitor
40;228.31;-25.5;-24.3;Monitor
40;229.32;-25.8;-23.8;Monitor
40;230.34;-26.6;-23.6;Monitor
40;231.35;-27.1;-23.5;Monitor
40;235.38;-27.6;-23.5;Monitor
40;238.41;-27.7;-23.5;Monitor
40;241.45;-27.9;-23.5;Monitor
40;243.46;-27.9;-23.3;Monitor
40;244.47;-27.5;-23.1;Monitor
40;245.48;-27.4;-23.1;Monitor
40;250.51;-27.3;-22.5;Monitor
40;251.51;-26.8;-21.9;Monitor
40;252.53;-26.5;-21.7;Monitor
40;253.54;-25.9;-21.7;Monitor
40;254.56;-25.5;-21.6;Monitor
40;255.57;-25.1;-21.6;Monitor
40;256.57;-24.5;-21.0;Monitor
40;260.61;-24.2;-20.0;Monitor
40;261.61;-23.2;-19.6;Monitor
40;262.63;-22.7;-19.6;Monitor
40;263.63;-22.1;-19.5;Monitor
40;264.64;-21.6;-19.1;Monitor
40;267.68;-21.0;-18.4;Monitor
40;268.68;-20.4;-18.1;Monitor
40;271.73;-20.5;-18.1;Monitor
40;272.74;-20.6;-18.2;Monitor
40;278.80;-21.0;-18.7;Monitor
40;279.81;-21.2;-19.1;Monitor
40;280.82;-22.2;-19.2;Monitor
40;281.83;-23.1;-19.6;Monitor
40;282.84;-24.1;-20.3;Monitor
40;283.84;-24.4;-20.7;Monitor
40;284.85;-24.8;-21.2;Monitor
40;285.86;-24.8;-21.3;Monitor
40;286.87;-24.4;-21.0;Monitor
40;287.88;-24.0;-20.0;Monitor
40;288.89;-24.1;-19.2;Monitor
40;289.90;-25.1;-19.0;Monitor
40;290.91;-24.7;-18.9;Monitor
40;291.92;-24.0;-18.6;Monitor
40;292.94;-23.8;-18.1;Monitor
40;294.96;-23.9;-18.2;Monitor
40;296.99;-24.0;-18.5;Monitor
40;304.09;-24.1;-19.3;Monitor
40;305.10;-24.5;-20.5;Monitor
40;306.11;-24.8;-21.1;Monitor
40;308.13;-25.2;-21.5;Monitor
40;309.14;-26.2;-21.5;Monitor
40;310.14;-26.6;-21.8;Monitor
40;313.16;-26.6;-23.2;Monitor
40;314.17;-26.0;-23.7;Monitor
40;315.19;-26.4;-23.7;Monitor
40;316.20;-26.0;-23.8;Monitor
40;317.20;-25.8;-24.5;Monitor
40;318.20;-26.0;-25.0;Monitor
40;321.23;-24.7;-25.4;Monitor
40;322.24;-23.8;-26.2;Monitor
40;323.25;-22.7;-26.7;Monitor
40;326.28;-22.4;-26.6;Monitor
40;327.29;-21.9;-26.5;Monitor
40;328.31;-20.7;-26.4;Monitor
40;329.32;-19.5;-26.6;Monitor
40;330.32;-19.2;-26.7;Monitor
40;332.34;-18.9;-26.8;Monitor
40;337.39;-19.1;-26.7;Monitor
40;338.40;-19.3;-26.8;Monitor
40;339.42;-19.5;-27.0;Monitor
41;0.00;-25.2;-33.7;DisplayWall
41;43.43;-25.1;-33.3;DisplayWall
41;44.45;-24.9;-34.0;DisplayWall
41;45.45;-24.9;-34.1;DisplayWall
41;47.47;-25.2;-32.6;DisplayWall
41;48.48;-25.3;-31.9;DisplayWall
41;111.15;-25.1;-31.7;DisplayWall
41;112.17;-24.9;-31.3;DisplayWall
41;113.18;-24.8;-31.1;DisplayWall
41;114.20;-24.4;-30.8;DisplayWall
41;115.21;-24.3;-30.8;DisplayWall
41;116.22;-24.3;-30.4;DisplayWall
41;117.23;-24.3;-29.7;DisplayWall
41;153.64;-24.5;-30.0;DisplayWall
41;207.18;-24.8;-30.7;DisplayWall
41;208.19;-25.0;-31.1;DisplayWall
41;225.42;-24.9;-31.0;DisplayWall
41;226.44;-25.1;-30.8;DisplayWall
41;231.49;-25.1;-30.9;DisplayWall
41;232.51;-25.2;-31.5;DisplayWall
41;233.52;-25.3;-31.7;DisplayWall
41;234.52;-25.1;-30.6;DisplayWall
41;235.53;-24.3;-29.9;DisplayWall
41;236.53;-24.1;-29.9;DisplayWall
41;249.67;-23.9;-29.5;DisplayWall
41;250.68;-23.9;-29.6;DisplayWall
41;251.69;-23.3;-29.3;DisplayWall
41;252.69;-23.2;-29.3;DisplayWall
41;253.71;-23.0;-29.3;DisplayWall
41;254.73;-21.9;-29.1;DisplayWall
41;255.74;-20.8;-28.9;DisplayWall
41;256.74;-20.0;-28.6;DisplayWall
41;257.76;-18.8;-28.7;DisplayWall
41;258.76;-18.1;-27.9;DisplayWall
41;259.77;-17.2;-27.2;DisplayWall
41;260.78;-17.0;-27.0;DisplayWall
41;263.80;-16.8;-25.8;DisplayWall
41;264.82;-16.7;-25.3;DisplayWall
41;265.83;-16.3;-24.2;DisplayWall
41;266.85;-16.5;-22.8;DisplayWall
41;267.85;-16.6;-21.8;DisplayWall
41;268.86;-16.6;-20.4;DisplayWall
41;269.86;-16.5;-19.0;DisplayWall
41;270.87;-16.5;-18.5;DisplayWall
41;271.88;-15.6;-17.7;DisplayWall
41;272.89;-15.3;-16.5;DisplayWall
41;273.91;-15.5;-15.1;DisplayWall
41;274.93;-15.3;-13.9;DisplayWall
41;275.94;-14.9;-13.7;DisplayWall
41;276.95;-14.0;-13.2;DisplayWall
41;277.95;-13.6;-12.6;DisplayWall
41;278.96;-13.5;-12.3;DisplayWall
41;280.98;-13.4;-12.0;DisplayWall
41;281.98;-12.9;-11.0;DisplayWall
41;282.99;-13.3;-10.6;DisplayWall
41;283.99;-13.4;-10.5;DisplayWall
41;284.99;-13.5;-10.3;DisplayWall
41;286.01;-13.2;-9.3;DisplayWall
41;287.02;-13.1;-8.3;DisplayWall
41;288.02;-13.0;-7.9;DisplayWall
41;289.03;-13.3;-6.9;DisplayWall
41;290.04;-13.7;-5.9;DisplayWall
41;292.06;-13.5;-5.0;DisplayWall
41;293.07;-13.6;-4.3;DisplayWall
41;294.07;-13.6;-4.5;DisplayWall
41;296.09;-13.4;-4.2;DisplayWall
41;297.09;-13.1;-3.6;DisplayWall
41;298.09;-13.2;-3.8;DisplayWall
41;316.29;-13.8;-4.7;DisplayWall
41;317.30;-14.0;-5.7;DisplayWall
41;318.31;-14.1;-6.6;DisplayWall
41;319.32;-14.2;-7.6;DisplayWall
41;320.33;-14.1;-8.5;DisplayWall
41;321.34;-13.9;-9.4;DisplayWall
41;322.36;-13.8;-10.4;DisplayWall
41;323.36;-14.0;-11.0;DisplayWall
41;339.56;-14.0;-11.2;DisplayWall
41;340.56;-14.3;-12.7;DisplayWall
41;341.58;-14.2;-14.0;DisplayWall
41;342.58;-13.9;-15.1;DisplayWall
41;343.60;-13.6;-16.3;DisplayWall
41;344.62;-13.0;-17.3;DisplayWall
41;345.63;-12.4;-18.3;DisplayWall
41;346.63;-12.1;-18.8;DisplayWall
41;352.69;-12.1;-19.6;DisplayWall
41;353.69;-12.2;-20.7;DisplayWall
41;354.69;-12.8;-21.5;DisplayWall
41;355.70;-13.5;-22.6;DisplayWall
41;356.71;-14.3;-23.5;DisplayWall
41;357.73;-15.5;-23.8;DisplayWall
41;358.74;-16.2;-24.6;DisplayWall
41;359.76;-15.9;-25.9;DisplayWall
41;360.78;-16.1;-26.5;DisplayWall
41;361.78;-16.8;-26.4;DisplayWall
41;362.80;-16.6;-27.0;DisplayWall
41;363.82;-17.3;-27.3;DisplayWall
41;364.83;-17.7;-27.4;DisplayWall
41;365.83;-18.0;-27.7;DisplayWall
41;366.85;-19.1;-27.3;DisplayWall
41;367.87;-19.9;-26.8;DisplayWall
41;368.88;-20.0;-26.8;DisplayWall
41;370.89;-20.7;-26.8;DisplayWall
41;371.91;-20.9;-26.8;DisplayWall
41;372.91;-20.8;-26.3;DisplayWall
41;373.93;-20.9;-26.0;DisplayWall
41;374.93;-21.0;-25.1;DisplayWall
41;375.94;-21.0;-24.6;DisplayWall
41;378.95;-20.9;-24.6;DisplayWall
41;379.96;-20.6;-24.0;DisplayWall
41;380.96;-21.0;-23.9;DisplayWall
41;381.98;-22.4;-23.9;DisplayWall
41;382.99;-22.4;-23.2;DisplayWall
41;384.00;-23.3;-23.3;DisplayWall
41;385.02;-24.0;-23.0;DisplayWall
41;386.03;-24.1;-22.0;DisplayWall
41;387.03;-25.0;-21.6;DisplayWall
41;388.04;-25.1;-21.6;DisplayWall
41;391.06;-25.6;-21.4;DisplayWall
41;392.06;-25.7;-21.4;DisplayWall
41;393.08;-26.8;-21.9;DisplayWall
41;394.08;-27.0;-22.9;DisplayWall
41;395.09;-27.4;-23.3;DisplayWall
41;398.11;-27.7;-23.4;DisplayWall
41;399.12;-27.8;-23.4;DisplayWall
41;401.15;-27.5;-23.3;DisplayWall
41;415.31;-27.4;-22.7;DisplayWall
41;416.31;-27.0;-21.9;DisplayWall
41;418.34;-26.8;-21.5;DisplayWall
41;419.36;-26.1;-21.7;DisplayWall
41;421.38;-24.7;-21.3;DisplayWall
41;422.38;-24.5;-20.1;DisplayWall
41;423.40;-24.4;-20.0;DisplayWall
41;424.40;-23.6;-19.6;DisplayWall
41;425.41;-23.2;-19.6;DisplayWall
41;426.41;-22.8;-19.6;DisplayWall
41;429.44;-22.2;-19.2;DisplayWall
41;430.46;-21.4;-18.6;DisplayWall
41;431.48;-21.5;-17.9;DisplayWall
41;432.50;-21.1;-17.7;DisplayWall
41;433.51;-20.7;-17.7;DisplayWall
41;434.52;-20.5;-17.6;DisplayWall
41;435.53;-20.7;-17.5;DisplayWall
41;513.27;-21.5;-18.6;DisplayWall
41;514.29;-21.8;-19.7;DisplayWall
41;515.30;-21.6;-20.7;DisplayWall
41;516.31;-21.7;-21.9;DisplayWall
41;517.31;-21.3;-23.0;DisplayWall
41;518.33;-21.2;-24.1;DisplayWall
41;519.34;-21.2;-25.3;DisplayWall
41;520.36;-20.6;-26.4;DisplayWall
41;523.40;-20.3;-26.5;DisplayWall
41;524.40;-19.5;-26.7;DisplayWall
41;525.42;-19.1;-26.7;DisplayWall
41;526.43;-18.8;-26.8;DisplayWall
42;158.02;-25.2;-33.7;DisplayWall
42;167.12;-24.7;-33.4;DisplayWall
42;168.12;-24.8;-34.1;DisplayWall
42;169.13;-25.0;-33.9;DisplayWall
42;170.15;-25.2;-33.4;DisplayWall
42;175.18;-25.2;-32.3;DisplayWall
42;176.18;-25.3;-31.5;DisplayWall
42;177.20;-25.3;-31.2;DisplayWall
42;178.20;-25.4;-31.1;DisplayWall
42;189.29;-24.9;-31.0;DisplayWall
42;194.33;-24.9;-31.4;DisplayWall
42;214.58;-24.6;-30.7;DisplayWall
42;215.60;-24.6;-30.6;DisplayWall
42;216.61;-24.6;-30.2;DisplayWall
42;217.61;-24.8;-30.9;DisplayWall
42;228.74;-24.8;-31.1;DisplayWall
42;229.74;-25.1;-32.2;DisplayWall
42;230.75;-25.2;-32.9;DisplayWall
42;232.77;-25.3;-33.1;DisplayWall
42;233.78;-25.6;-34.3;DisplayWall
42;234.79;-25.6;-34.5;DisplayWall
42;275.14;-25.3;-33.6;DisplayWall
42;276.15;-25.3;-32.4;DisplayWall
42;278.16;-25.3;-30.8;DisplayWall
42;280.20;-25.3;-30.2;DisplayWall
42;281.20;-25.4;-30.2;DisplayWall
42;282.21;-25.5;-30.2;DisplayWall
42;283.23;-25.4;-30.1;DisplayWall
42;284.25;-25.6;-30.1;DisplayWall
42;299.43;-25.6;-29.9;DisplayWall
42;300.44;-25.6;-30.0;DisplayWall
42;301.46;-25.7;-30.0;DisplayWall
42;316.59;-25.7;-30.2;DisplayWall
42;317.60;-25.7;-29.9;DisplayWall
42;331.73;-25.5;-30.4;DisplayWall
42;332.74;-25.2;-30.0;DisplayWall
42;333.76;-24.1;-29.4;DisplayWall
42;334.77;-23.9;-29.3;DisplayWall
42;336.78;-22.9;-29.0;DisplayWall
42;337.79;-21.6;-28.8;DisplayWall
42;339.81;-21.7;-28.4;DisplayWall
42;340.82;-21.3;-28.9;DisplayWall
42;341.83;-20.4;-29.0;DisplayWall
42;342.84;-19.3;-28.4;DisplayWall
42;343.84;-18.2;-28.6;DisplayWall
42;344.86;-18.3;-28.1;DisplayWall
42;345.88;-17.9;-27.4;DisplayWall
42;346.90;-17.1;-26.6;DisplayWall
42;347.91;-16.9;-26.2;DisplayWall
42;349.93;-16.7;-25.3;DisplayWall
42;350.95;-16.5;-24.6;DisplayWall
42;351.95;-15.9;-23.6;DisplayWall
42;352.95;-14.8;-23.0;DisplayWall
42;353.95;-13.7;-22.4;DisplayWall
42;354.97;-12.8;-21.7;DisplayWall
42;355.97;-12.0;-21.0;DisplayWall
42;356.99;-11.5;-20.0;DisplayWall
42;358.00;-11.3;-19.1;DisplayWall
42;359.01;-10.7;-18.4;DisplayWall
42;360.02;-10.7;-17.4;DisplayWall
42;361.02;-10.8;-16.2;DisplayWall
42;362.04;-11.0;-15.1;DisplayWall
42;363.05;-11.1;-13.9;DisplayWall
42;364.07;-11.0;-12.9;DisplayWall
42;365.08;-11.0;-11.7;DisplayWall
42;366.09;-11.1;-10.5;DisplayWall
42;367.10;-11.1;-9.4;DisplayWall
42;368.11;-11.3;-8.3;DisplayWall
42;369.12;-11.4;-7.1;DisplayWall
42;370.13;-11.5;-6.0;DisplayWall
42;371.15;-11.6;-4.9;DisplayWall
42;372.16;-11.8;-3.7;DisplayWall
42;373.18;-11.9;-2.8;DisplayWall
42;377.21;-11.7;-2.5;DisplayWall
42;380.25;-11.9;-2.7;DisplayWall
42;381.25;-12.1;-3.1;DisplayWall
42;385.27;-11.5;-2.2;DisplayWall
42;387.29;-11.5;-2.0;DisplayWall
42;394.34;-12.0;-3.1;DisplayWall
42;395.36;-12.5;-4.2;DisplayWall
42;396.36;-12.9;-5.4;DisplayWall
42;397.37;-12.8;-6.9;DisplayWall
42;398.38;-13.0;-8.2;DisplayWall
42;399.39;-13.5;-9.3;DisplayWall
42;400.40;-13.5;-10.5;DisplayWall
42;401.42;-13.7;-11.8;DisplayWall
42;402.43;-14.2;-12.9;DisplayWall
42;403.45;-14.6;-14.1;DisplayWall
42;404.45;-15.0;-15.2;DisplayWall
42;405.46;-15.5;-16.2;DisplayWall
42;406.47;-16.2;-17.2;DisplayWall
42;407.47;-16.3;-18.3;DisplayWall
42;408.48;-16.4;-19.7;DisplayWall
42;409.49;-16.3;-21.0;DisplayWall
42;410.50;-16.4;-22.2;DisplayWall
42;411.50;-16.4;-23.4;DisplayWall
42;412.50;-16.3;-24.8;DisplayWall
42;413.52;-16.9;-25.1;DisplayWall
42;414.53;-16.7;-26.4;DisplayWall
42;415.54;-17.1;-26.5;DisplayWall
42;416.56;-16.8;-27.0;DisplayWall
42;417.57;-17.4;-27.0;DisplayWall
42;418.57;-17.3;-27.2;DisplayWall
42;419.58;-17.8;-27.4;DisplayWall
42;420.59;-18.8;-27.2;DisplayWall
42;421.60;-19.0;-27.0;DisplayWall
42;423.63;-20.1;-26.7;DisplayWall
42;424.65;-20.8;-26.0;DisplayWall
